4103.54	25.4
4106.31	67.3
4109.49	106.7
4112.13	29.9
4112.99	16.6
4114.75	41.3
4117.45	88
4118.92	3.7
4120.67	35.8
4122.46	47.4
4125.58	48.5
4127.45	14.2
4128.96	4
4131.06	19.4
4134.15	95.1
4136.21	4.2
4138.53	85.4
4141.26	34
4142.52	46.9
4144.1	3.1
4145.6	14.9
4147.01	27
4149.77	40.2
4152.47	3.3
4154.24	12.7
4156.06	3.3
4158.16	87.5
4160.43	35
4160.95	36.2
4163.15	81.9
4166.21	21.2
4167.35	5.7
4168.87	27.3
4171.79	41.1
4173.66	35.3
4176.03	32.6
4178.8	72.9
4182.24	117.4
4184.94	74.7
4187.17	41.6
4188.98	1.2
4190.67	78.1
4192.62	21.6
4195.01	33.4
4196.74	2.7
4198.25	2.8
4199.62	25.4
4201.74	29.5
4203.79	53.6
4207	66.9
4209.15	25
4211.18	35.8
4212.43	10.4
4215.38	76.2
4217.48	42
4219.93	64.8
4222.93	24.4
4224.34	6.1
4227.4	23.4
4229.11	35.2
4230.8	6.4
4232.61	1
4233.94	51.7
4236.81	40.1
4238.31	26.8
4239.6	4.8
4241.88	4.5
4244.24	52
4246.68	24.9
4247.79	20.6
4250.33	1.8
4251.98	31.7
4253.51	44
4255.25	40.8
4258.29	24.1
4260.39	19.6
4262.96	67.5
4264.49	32.5
4266.07	13.7
4268.07	41.5
4270.95	7.6
4271.95	5.8
4273.32	12.8
4274.73	7
4276.26	6.2
4278.7	21.9
4280.45	10.2
4283.02	6.5
4285.8	15.2
4287.69	57.6
4290.47	1.8
4293.18	55.9
4295.87	6.5
4297.38	12.9
4299.47	30.8
4301.31	7.6
4303.19	43.4
4305.06	6.4
4307.16	37.6
4309.22	42.9
4310.97	7.8
4312.86	29.7
4315.97	10.6
4318.56	13.8
4320.77	33.5
4322.2	31.8
4323.55	0.1
4325.53	27.2
4328.39	24.1
4331.56	19.4
4333.47	20.7
4336.33	9.9
4339.04	7.5
4340.85	19
4343.67	27.4
4345.56	25
4347.98	1.5
4350.19	17.2
4353.82	41.7
4355.74	29
4358	44.4
4359.57	5.3
4360.85	19.4
4363.92	41.7
4366.1	5.4
4368.06	38.1
4370	7
4372.49	10.3
4374.76	6.3
4376.41	5
4378.24	5.3
4379.69	2.2
4381.54	8.7
4383.44	5.6
4386.25	7.2
4388.57	6.7
4391.25	3.2
4393.03	5
4394.66	4.1
4396.44	35.8
4398.58	24.7
4400.36	23.9
4402.72	2.6
4404.64	23
4407.13	23.3
4410.23	37.4
4413.44	17.5
4415.41	47.8
4417.95	10
4419.38	6.9
4420.67	5.1
4422.32	0.6
4424.21	32.3
4426.49	6.8
4429.24	12.5
4430.66	13.7
4433.72	7.9
4435.86	24.4
4437.53	0.6
4438.02	0.6
4440.64	10.6
4442.68	28.7
4444.89	4.5
4447.44	2.3
4449.75	3.9
4452.1	15.1
4453.88	0.1
4455.49	11.6
4457.77	8.5
4459.72	8.8
4461.62	9.1
4463.1	9.5
4464.96	3.7
4466.94	8.5
4470.24	7.9
4472.19	8.9
4474.39	6.9
4475.9	8.4
4477.58	4.7
4480.05	4.8
4483.16	3.8
4484.64	1.2
4486.1	16.2
4488.09	9.4
4489.92	1.4
4491.59	1.5
4493.31	10.5
4495.6	3.1
4497.31	9
4499.34	1.6
4501.88	23.1
4504.89	18.1
4507	37.3
4509.92	11.3
4512.22	4.7
4513.93	8.3
4515.87	8.8
4518.52	1.5
4520.5	3.9
4522.19	8.1
4524.25	4.6
4527.08	10.9
4528.91	13
4530.8	1.9
4532.79	5
4535.61	10.6
4538.24	7.1
4540.33	31.6
4543.54	3.6
4545.15	6.3
4546.89	7.4
4548.75	0.4
4550.8	4.9
4552.7	0.8
4556.96	10.2
4558.65	2.4
4560.82	13.8
4563.06	3.9
4564.84	1.6
4566.8	14.4
4570.82	11.9
4572.98	2.9
4575.3	16.4
4577.47	5.7
4579.27	0
4581.9	4.2
4584.51	16
4586.74	11.6
4588.97	5
4590.26	7.9
4592.45	11
4595.36	21.9
4597.32	6.7
4599.54	20.6
4602.07	1.7
4604.59	13.2
4606.6	14.7
4607.86	4.3
4610.97	11
4614.09	13.3
4616.29	9.2
4618.73	2.2
4622.47	6.6
4623.34	6.4
4626.11	16.4
4627.96	5.1
4629.67	11.2
4631.48	4.1
4633.27	9.9
4635.31	0.3
4637.92	8.5
4640.62	19.1
4642.53	0.3
4643.98	10.5
4645.52	2.8
4647.26	21.5
4649.81	22.5
4651.98	5.9
4654.43	16.7
4657.68	22.9
4661.01	10.3
4663.01	38.8
4665.08	2.5
4666.84	3
4668.71	29.2
4671.8	7.3
4673.14	3.7
4675.06	0.5
4676.75	2.4
4679.32	12.1
4681.32	2.9
4683.26	11.2
4685.3	5.7
4687.21	0.9
4690.05	5
4691.76	3
4693.68	3.6
4696.76	11
4699.25	10.4
4701.93	3
4703.12	6.3
4705.96	6.7
4709.26	5.3
4711.45	12.6
4713.71	1.1
4715.53	3.8
4717.92	8.7
4720.19	8.3
4722.57	15.1
4726.16	26.2
4728.14	10.4
4732.03	0.7
4734.39	12.4
4737.55	5
4739.64	14.1
4741.57	0.6
4744.16	3.9
4746.12	9.7
4748.95	7.7
4752.47	7
4755.54	7.7
4758.08	2.7
4760.13	2.9
4762.09	4.4
4763.57	7.3
4765.49	6.9
4768.76	16.9
4770.89	2.4
4774.23	6.8
4777.59	6.7
4779.28	0.6
4781.51	4.8
4785.29	0.2
4787.15	3.8
4788.94	4.1
4791.02	42.1
4793.7	4.8
4795.57	3.6
4799.26	7.9
4801.85	0.7
4804.98	11.2
4806.73	4.2
4808.51	22.4
4810.37	4.6
4813.12	1.6
4816.97	9.2
4819.09	0.5
4820.66	10.7
4823.42	8.6
4826.84	8.9
4830.1	7.2
4832.42	14.1
4835.44	5.4
4838.71	0.3
4840.57	3.3
4842.79	5.3
4846.13	5.2
4848.29	3.7
4850.13	10.8
4852.52	23.2
4854.99	7.2
4857.18	10.3
4859.36	0.6
4860.77	8.8
4863.18	25.4
4866.41	0.7
4868.28	5.9
4871.62	9.3
4874.79	0.7
4877.6	1.7
4879.49	5.2
4881.27	29
4883.56	15.5
4886.98	4.6
4888.82	5.5
4891.03	8.4
4893.98	0
4895.92	9.7
4897.72	5.1
4899.89	0.5
4901.8	7.8
4904.03	0.3
4905.84	12.4
4907.81	3.5
4909.66	1.5
4911.66	4
4913.31	1.1
4915.23	9.3
4917.74	26.8
4919.98	4.5
4922.15	9.6
4924.43	5.9
4926.34	1.8
4928.71	7.1
4930.7	14.5
4933.05	10.8
4935.7	0.4
4939.36	5.9
4942.7	0.8
4944.78	5.5
4947.14	11
4949.43	0
4951.46	5.7
4953.39	1.9
4956.24	3.1
4958.14	17.5
4961.01	4.5
4964.03	1.7
4966.04	1.4
4968.14	5.4
4971.58	10.6
4973.71	18.5
4977.11	21.2
4980.37	3.5
4982.34	3.7
4984.63	7.9
4990	6.4
4992	1.7
4993.68	0.3
4995.4	3.4
4998.64	10.7
